locus_tag	LB24H	X6H	X12H	X1D	X2D	X3D	X5D	X7D	X14D	X1M	X2M
B4U62_00110	-1.2442824795334335	-5.2134179484895675	-4.828529200063508	-5.46209533962296	0.47675017284192617	1.9463386776743472	2.015943202586293	1.9464776152883134	1.899079965427596	0.0	-1.9502752834459194
B4U62_00115	-0.3417097885220643	-3.2566424286045232	-3.2968432866292208	-4.191024131711129	-0.6755110053750333	0.45046132787855764	0.0	0.006840332703100142	0.21843543210245028	0.44106183562116713	0.047444125593862616
B4U62_00120	-2.097805608326762	0.6563874805885787	-0.3880198660632382	-0.010556472530715467	0.2888685563082252	0.08670441547684257	0.08216431234522281	0.0	0.11831004482438104	-1.0351958246575619	-3.0693026989069567
B4U62_00130	-1.0384407897643768	0.6604432680867042	-0.1442869749627012	0.0	0.004924822665984169	0.13144949023530095	0.21789668554611763	-0.02299763136643591	0.09677225565860376	-0.873759678755233	-2.9854873087217526
B4U62_00135	-0.5435030256701918	0.7213554647966649	0.19193831474599266	0.4987506646742187	0.4819585724115767	0.1674923859564319	0.0	-0.4134140914308494	-3.1124591003607356	-1.689305052972285	-4.0828760957385635
B4U62_00140	-0.5148190973852532	0.9116382053233065	0.0	-0.11237354271597512	0.30672610095645664	0.6043149931029598	0.7398278808668424	0.32371922990477253	-0.06705205893900229	-0.9870775773743681	-2.5338948804363293
B4U62_00145	-0.47284927193396664	0.8744111344804404	-0.24487625280664396	0.0	0.2850521597075781	0.7047722449832902	0.902372632047816	0.08568626397801567	-1.2946189276955495	-1.3168373583244546	-2.4170390165184283
B4U62_00150	-1.3415242627985269	0.4008727018467872	-0.7301566577270973	-0.33371098436271585	1.8854159821822791	2.5704848583586672	2.135940713855131	1.970562401939666	0.0	-0.5173778319651846	-2.660298193353502
B4U62_00180	0.0	0.614604733848988	-1.52620071667716	-0.4928262996712105	1.7471195616431643	2.537751999261035	2.34806015550668	1.9014108593670334	-3.0185667225168062	-1.2834686688136232	-1.0629842993384193
B4U62_00185	1.1743390036573071	-0.22516817511115975	-0.5168052202284721	0.11575717562772796	0.3476170666610077	0.4086465436822527	0.0	0.24358686957244355	-1.5168984511343895	-1.1130063059065753	-1.6818642349233548
B4U62_00190	1.6457339988239748	0.0	-0.0361257075443372	-0.16128777648635506	0.40646024435794154	0.49306676401553073	0.29157075696356666	0.5289103883970241	-1.6034135068506061	-0.6656862866323984	-1.6733661757793514
B4U62_00195	1.1263167429144936	0.5191412975873582	-0.24493618239687237	0.21570253512978005	0.19052834885788014	0.06908376992434193	-0.049086974996550875	0.0	-0.24053778164216089	-0.5657679331049279	-1.8381233340189793
B4U62_00200	0.1598650607334612	-0.26330262589475406	-0.9775891925507089	-0.9139101841356894	-0.15177540084695387	0.0	0.154247925712717	0.08261494354079817	0.1250850892572111	0.5451265247783249	-0.1523096595420065
B4U62_00205	-1.1037393408281733	0.10458710789162566	-0.31735678682654045	-0.5849243875910041	0.14740807170589282	0.10985596396004253	0.2147811465077745	0.12471422199657924	-0.2750554083993139	0.0	-0.5910517667291528
B4U62_00210	0.4899535838281939	-0.05731857711540348	0.006324536658909449	-0.6300864611024545	0.08234498136538891	0.048864753395705375	0.0	0.021679253490071736	-1.6577204440539834	-0.3149398131295501	-0.8747774070149379
B4U62_00215	-0.7667560071200926	0.3648461460904922	0.0	-0.08555025893317389	0.18338923655626813	0.11590943182333074	-0.00468806768448374	0.05715670647386234	-0.039960917086128166	0.22582578725310531	-1.0313331188575816
B4U62_00220	0.04235334056259445	0.6642386522646062	-0.014960801733701847	0.0	0.12354391660478244	-0.02640176432525158	-0.03728379884532097	0.013698309141852789	0.09860179621695958	-0.017065567132727635	-1.8751355574524837
B4U62_00225	0.6859354673592333	0.9757079599141858	0.4315893856869942	0.4463617599351669	0.2828143963520004	0.0	-0.01801767542776014	-0.1770778966569981	-1.167792878161459	-0.44467768544665887	-2.3469273579786605
B4U62_00230	0.1382343178444634	0.9366252322392439	-0.21900092345358516	0.0	0.10512128274950183	-0.2326668093098887	0.1616677924116555	0.08443906020925918	-0.5577437401800198	-0.7014825402881842	-2.283048237721321
B4U62_00235	-0.0697818779844021	1.382236526360634	0.0	0.16153215530897488	0.30851499699592366	-0.10327766608027762	0.24962312319200292	0.023016964298776078	-0.8193232061908043	-1.1666873126795867	-2.6966307971771517
B4U62_00240	0.3634659283127219	0.8016656318263086	0.0	0.021112352208520264	0.28316166525707076	-0.1996765783011437	0.0435044743749308	-0.01264065653258806	-0.720411798549445	-0.7063685588202829	-2.3515588022663936
B4U62_00245	-0.7977071204209347	2.3947304478656655	1.1435511439428556	1.4314798359992167	0.7783169220556565	0.14343780474928752	0.0	-1.1759673113178652	-2.6112096334745387	-0.626031592909622	-1.9662904790876885
B4U62_00250	0.0	0.9860698566650217	0.44354857877248904	0.1932575240205612	0.1461837950081424	0.14890690191188546	-0.06020602728511234	-0.250578375297804	-2.061127478872308	-1.7243649399724075	-4.29688904077113
B4U62_00255	0.6470536234947437	0.7332929291835325	0.5847198565404413	0.508789568744198	0.36000386801003254	0.0	-0.06089872594550547	-0.3867578938294016	-0.36639618570434096	-1.1793066084471224	-3.999907392419271
B4U62_00260	-1.860605036763228	0.9847528654756159	-0.3201688756985396	0.0	0.7398998297278475	1.5511415261738313	1.4613942601890983	1.043199851011227	-0.7963921903425274	-0.9495734405989201	-3.2643088451911737
B4U62_00265	-1.7345539306542113	1.0185206060727114	-0.22551978467216888	0.12105402319915315	0.0	0.25874980366709033	0.6919547952634756	0.3080552956636511	-0.3274384957145958	-0.8653589364178194	-3.018332962470059
B4U62_00270	0.5129840429343137	1.043241329624113	-0.43364150064724777	-0.012869620977488744	0.0	0.23226052731065963	0.6439964178462539	0.20046800637332418	-0.1182885733025018	-0.5613839110214807	-3.1239202612643884
B4U62_00275	-2.1145385290128953	-3.0358536586030525	-3.8418588687359687	-3.519567563538623	2.3419989230002725	3.293443296317388	4.385479080865994	3.937984700807148	2.6270439289639764	0.0	-2.80958634158543
B4U62_00280	-0.77867867702624	0.0825489015243126	1.7187947138292763	1.7418866978211522	1.4255088269426701	0.0	0.463102339878218	-0.5219906889449324	-1.990078302518803	-0.4247484441014899	-3.0575241158369746
B4U62_00285	-4.266891738694749	-3.1937852356107426	-2.092257361831571	-1.6835468920764567	0.0	-0.11870209298148877	0.3536946631224267	0.14656365136862595	5.810906802985879	7.556416545554045	7.01811449957725
B4U62_00290	-0.05362320799371478	0.6737154368639795	-0.17379949329084804	-0.3458108423200239	0.0	0.10567622294168322	0.3242389933666563	0.4095906611716419	0.8136935420422676	-1.3351570730007856	-4.057171637250888
B4U62_00295	-0.029746556808552607	0.7069678080513707	-0.2508227465104983	0.0	0.032530777433835305	0.15579103944264627	0.3077561848998082	0.38392436638640975	-0.12475841663370056	-1.550699033313611	-3.8791558256953187
B4U62_00300	-0.5567737506307784	0.11109745453300769	-0.5631634621047036	-0.34099833620013514	0.0	0.3773612025803125	0.3333942576613588	0.5451117122751512	0.2622483107139355	-1.662866319481355	-3.931916385612356
B4U62_00305	0.6521305347058658	0.0	0.6547317245039517	0.726458981242182	0.77466722894095	0.014216851374940255	-0.9306944079875267	-0.045171360854326964	-1.7242944800788877	-1.5456855581910807	-4.22412800123914
B4U62_00310	-1.0139845132788081	1.0949121961388237	0.09450439722801751	0.0	0.22938485773871345	0.154965671295956	-0.11523850833156955	0.48578406171922384	-1.123094818319912	-1.3705417870801735	-3.847390790800292
B4U62_00315	-1.0299996770601527	1.055409284890321	0.009776286861725334	0.0	0.2685504574767377	0.21697038642799824	-0.10441568925288981	0.42905050316888643	-0.776441766607667	-1.3397827136580591	-3.6661864608322348
B4U62_00320	2.1778537721595925	-3.133086386560939	-0.6260942895476409	-2.6721920304463405	-0.7583401384954701	0.32381349798814024	0.0	0.10399082630721743	1.026505460728373	0.48607924310499095	-1.2163047486273313
B4U62_00325	0.2608657139421802	-0.8600777435232028	-0.9969101237311108	-1.2761297138059084	0.11353689197367384	1.479283209888063	1.0514379240821952	1.5290595792262829	0.0	-0.23718656808498548	-1.7324735705068663
B4U62_00330	0.0	-0.0826559582270619	-0.31329930591763866	-0.7184332604904399	1.1557268265304599	2.5750388796463426	2.1908923210782842	2.1563363805108136	0.3528043150617964	-0.1057387016511345	-0.9500331490210371
B4U62_00335	0.6638506972152769	0.0	-0.09244815995275286	-0.8470552514054227	-0.028977126715608578	0.9680028872172604	0.5824259988427969	0.42893169277600074	0.9256240931232419	-0.2440982310734298	-2.1339930742146107
B4U62_00340	-0.7210122224823097	0.2498739441562011	-0.3078589681585056	-0.8632924514044744	0.7732835992168547	1.976853704729088	2.3224637663496033	1.8749562009421543	0.0	-0.3508860979624393	-2.1299146253698034
B4U62_00345	-1.700360621024906	1.1370314480817183	-0.024687512612342203	-0.2570546041351442	0.5834482936462891	0.2571667965216364	0.4806251026029026	0.0	1.0237376458685965	-0.5676651251054043	-2.0488262365166854
B4U62_00350	-0.414444113484933	1.6230795322137375	0.9468005786597781	0.6689497117405895	0.44117813608175743	-0.0023193569573708374	0.010784778960538768	0.0	-0.03367741934560513	-0.7411318624669719	-2.46352603336073
B4U62_00355	0.29096638238085987	1.468254162360666	1.185599759240034	0.6852774046091338	0.10418006883875588	0.0	-0.034799666462262374	-0.09321854888990068	-1.5833982558341322	-1.1702282970183036	-2.4972317228455942
B4U62_00360	-1.1422311830820973	0.07474377333210172	0.0	-0.8328407869716943	0.17473630195305712	0.8556042231179811	1.1487410239335731	0.4951316320491105	-0.15205805603474784	-1.7341501782122577	-4.232899041106228
B4U62_00365	-1.4917181172199456	0.01961281547296593	-0.4316412116068324	-0.9491018966605154	0.0	0.8568084360369679	0.8180521811194642	0.5358388823911733	0.990322147364762	-0.005198286332375741	-0.8133284018962773
B4U62_00370	-0.022595582766797847	0.4553452797597666	0.0	-0.15779342788326906	0.3128802024796826	0.46695418247132237	0.20487169392550159	0.6044566975162142	-0.2908934634045094	-0.8380044842578641	-1.1958005053229332
B4U62_00375	1.496639060563051	1.7823598249825785	1.6792035322303447	1.7099623392303211	0.7842022296650063	0.0	-0.1774534230059381	-0.5780021909736761	-2.4549566232681963	-1.142045722617215	-3.0263184179090374
B4U62_00390	1.3410612798314918	-1.6742274056923023	-2.1025800122600042	-2.2942089126414302	0.0	1.2665473184915208	0.969837189856625	2.1309043963794743	1.123190086110614	-0.9518492229151271	-2.7260389818423003
B4U62_00395	0.6376600742733105	-1.7803608553369143	-2.3977803590588795	-2.032295679859077	0.0	1.109294953929725	0.8486421086753755	1.7688461007335488	0.43102816766253776	-0.9760834018647649	-2.6038207003102904
B4U62_00400	-0.2112805933982925	-2.052648573963444	-2.6844771917644	-2.3987805332416436	0.0	1.1449988016946273	0.9197206227243739	1.4157259183817452	1.0545269762624867	0.36448512714886616	-1.3921462603940018
B4U62_00405	-1.476199395570033	-0.020118531078725254	-0.2466495450838127	0.0	0.37881340123115087	0.6759029751482603	0.599648870274312	0.535010563947005	0.014971041993190205	-0.2644889999937872	-2.166584170917022
B4U62_00410	-2.6573931906445467	0.10101807341950632	-0.35768303242037286	-0.2564926861742582	0.1660318380159208	0.03164049741054883	0.36828418958290743	0.10059347819156732	0.0	-0.39655693081141064	-2.674999415693238
B4U62_00415	0.25257583942203243	0.4019452671326462	-0.10745449454602952	0.010079880292209633	0.14755739748934343	-0.05594105672322704	0.15722284638488865	-0.17374023086932175	0.0	-0.41024547959121954	-2.4223507057487748
B4U62_00420	-1.4521546411184627	0.9074619572379181	0.0	0.10446970320249463	0.159148092753345	-0.0011999635870608293	0.2208740196236691	0.005258513265750176	-0.9262625323698087	-0.7021263979439984	-2.0071035174412906
B4U62_00425	0.4345024478829625	0.9795372759963135	-0.09589069835045702	0.1354487943436838	0.3665911804199436	0.0	0.18964600531346562	-0.06299386503443001	-0.012249239440526133	-0.8142054665701006	-2.79002115687596
B4U62_00430	-1.8567003553521557	0.9499323508375517	-0.41256303116974913	0.0	0.4690428580922849	0.5094624855017491	0.3778848485669607	0.24846303829029942	-0.831319129858092	-1.1564385989890074	-2.494032670068399
B4U62_00435	-2.5691300422838506	0.6489130074279768	0.5675064175962636	0.4814016239639444	-0.7178398508861245	0.25914273689998574	-0.7202251549924182	-0.24008149355681724	0.0	0.23012089941155028	-1.898331344289163
B4U62_00440	-1.4492874310836683	0.0	0.60114953713766	0.4926795648802288	0.09255672715797796	0.2990475101764953	-0.33670621289051805	0.3116066999170265	-0.6857133080393972	-0.4133113719747884	-1.683611039839335
B4U62_00445	-0.2680826840898047	0.029331873878480137	1.347288100726745	0.0	0.14104335273509316	-0.18032534545507695	-0.0537665633678958	0.06202513693362422	0.8636491941519069	-0.23722227903770618	-2.5336145933678007
B4U62_00450	-0.5299509901178076	0.6049649192502978	0.969759093107295	0.43090911842943436	0.25267248028528366	0.0	-0.06951987750914118	-0.04715349783570078	0.09496448589694675	-0.30770635146012004	-1.940222764871119
B4U62_00455	0.0	0.351435475798127	0.533226559128321	0.14367307912097563	0.13141391035419103	-0.05554604117981907	-0.057299362411937824	-0.04473330519545518	0.30470899378807714	-0.7779645446504901	-2.0978806653292494
B4U62_00460	0.0	0.21771417476541727	0.6838134622026137	0.19737303254488414	0.2684496941332506	0.010645929416818996	-0.09735717857190307	-0.35301765236430965	-0.7651381832574229	-0.9776751618281424	-3.773690307522025
B4U62_00465	0.6916006726910389	0.2456496984358175	0.5565333331459218	0.0	0.12803140355972076	0.012571906730199409	-0.060147637367887384	-0.23420705279137735	-0.8200073832831399	-0.6840691123549381	-2.434280568435692
B4U62_00470	0.0	0.9625777843393954	0.4013355573151686	0.5594782908402778	0.1603427475079355	0.08996713370873019	-0.11904065408041699	-0.06085001516915266	-1.3227607344402639	-1.3652702594006274	-3.2000683254266167
B4U62_00475	2.143624480288063	0.6065667640209337	-0.012302276137599698	-0.0323584380423906	0.12240367795375562	0.0	0.07859432077376585	0.09780501124936845	-0.3790105528329571	-1.0733673376686177	-3.0164911291468393
B4U62_00480	2.3138021105814084	0.7449183217965344	-0.18366903571477702	-0.12184447598424313	0.0	0.14970942845622354	0.2592966438009972	0.1427215319924996	-0.2292552801987875	-1.248299703112185	-3.1773333460278046
B4U62_00560	0.5014397577185701	-2.003122171714599	-1.136693350255255	-1.1421683006602936	0.3627952012693063	1.051550990425148	0.9686923044658843	0.8973024637148362	-0.9301757953138581	0.0	-0.17690610869715329
B4U62_00565	0.1153978454388729	-3.2738382433421167	-1.4492231992620819	-2.4484553135130485	-0.8085999272443211	0.265098941042857	0.21317081299891094	0.7009350487063917	-0.2350836465598435	0.4233031679384794	0.0
B4U62_00570	0.0	-2.5908815689226965	-1.2790529315219992	-2.081655287892837	-0.4728034486610188	0.3467244324275809	0.34905011893626303	0.6817912221517668	1.0412052551240278	0.8214584866671846	-1.112657881349731
B4U62_00575	2.3283092952724878	-2.62044668591239	-0.12162073547568554	-2.0424213533424505	-0.6163429098352832	0.13959089631767085	0.0	0.32018601366140537	1.286427743752492	0.6271394778455694	-1.2308465322120357
B4U62_00580	1.4523288513511123	-1.9882269525417877	-0.6141352932718839	-1.9837039485760073	-0.712736315235141	0.0	0.2421940507044219	0.599027286070079	1.9093939927869013	1.3794715641606086	-1.0594327601551716
B4U62_00585	0.4255817678318815	-1.8141526873508425	-0.6328247030430193	-1.6011063825746203	-0.5788982775902056	0.0	0.1942147395514939	0.2621758137156164	0.6727673572909219	0.704435796625488	-0.7593407639063291
B4U62_00590	0.3852212084629825	-1.4958026161701603	-0.3639330314172666	-1.2309337194727443	-0.18800661695988982	0.25570700673176827	0.15493987465163897	0.0	0.9908360931457914	0.32174760368964794	-1.3251175117432639
B4U62_00595	0.3661509088950228	-0.9771328128687226	-0.015082073187705013	-1.0023742152853152	-0.06864293501612942	0.1905007217318524	0.10205873014163787	0.0	1.1561780196219513	0.3570799285435684	-1.8943565561497513
B4U62_00600	-1.526090588323113	0.40909342918403035	0.0	-0.2504655980860107	0.2506534539301998	0.050634330667170026	0.36178817153626136	-0.18571361367877864	1.2711742668813386	-0.03575075705891545	-4.726158913749726
B4U62_00605	0.13081331397113238	0.6390342788448641	0.0	-0.2436229293029138	-0.11479531001924538	0.21194628922816197	0.43372514171050625	0.16808015153450387	-0.6439750234125341	-1.1978062774206917	-3.4347736211442044
B4U62_00610	0.2755470836115171	0.0	-0.0700020319251739	-0.5146767698504146	-0.16759729447790436	0.38955100726043823	0.7839988122416384	0.25366128264840176	1.2005645782131913	-1.4986787797543364	-3.324441268842272
B4U62_00620	0.41435383820147764	-0.238812368663606	0.22653519640271447	-0.5890210407099666	0.0	0.05829229338676141	0.27305347000728736	0.42378457110670664	-0.0152890282520459	-1.2282750481837295	-3.0505984533048918
B4U62_00625	0.567475509376226	0.14002504828049445	0.787352979461995	-0.01434306788962317	0.26144653911121374	0.038293133869052656	0.0	-0.06138149235384205	-0.5196272143053222	-0.7897186690227378	-2.4680507944554457
B4U62_00630	1.1562321603164478	0.15994722248703303	0.756870655678149	0.0	0.30152239726251545	-0.016597180738411675	-0.09481529760126503	-0.048469344685125114	0.31352871700543194	-0.9289657585785475	-2.7321764056766304
B4U62_00635	-0.29050611116635233	0.4787124728744378	0.6492907516936827	0.13971256453254471	0.5446479000887592	-0.08723674590654429	0.0	-0.3231592345048528	0.36668447107042795	-0.7278641180403352	-3.0242564323704273
B4U62_00640	-2.3871611264695507	-0.16964532810333685	-0.4051718929676092	0.019997178933051037	0.3526356595343619	0.0	0.20745552460400984	0.051884640779829946	0.14771408328922953	-0.18110112673161818	-1.7500576102568333
B4U62_00645	-2.7228526563770563	1.1910368591338591	0.00929098918736336	0.8764334823858855	0.6427724382664559	0.3232219581339069	0.0	-0.01896798374027226	-1.9111686687565794	-0.8242269422617389	-1.40205943840385
B4U62_00650	-3.880001505944156	1.8342975299060267	-0.295124745806536	1.7729016546700216	1.159175853737492	0.45834349178031397	0.1870706771019654	0.0	-2.583000248213529	-1.2190854041997572	-2.255193409295265
B4U62_00655	-1.3814527700078136	1.710471617305504	0.8776753730913593	1.0919977200026503	0.6219807493963821	-0.06999171964571697	0.733862809300145	0.0	-1.4938328216719081	-0.895132576069925	-2.913189931897931
B4U62_00660	-0.054076912248878284	2.0331512854299625	0.74914635908066	0.8972388373936271	0.47850493147909673	0.0	0.3462869769280982	-0.38214287178003176	-2.0391037146307895	-1.114725934643874	-3.3065260586296032
B4U62_00665	0.0	1.6842974352883393	0.5312080849851195	0.6645879076638324	0.21332245498995425	-0.29471692392503124	0.2691367629817204	-0.526942962683486	-1.6142463007012315	-1.2588742638614134	-2.9814913317915495
B4U62_00670	-1.1614532272964173	2.6138364827413354	1.3713781934045401	1.3060679213835578	0.6396580138158505	0.0	0.6636441762219764	-0.14737893132874605	-1.9628308048323932	-1.0549762029725127	-3.1744880495320245
B4U62_00675	-0.7387016787929633	2.4925145075319532	1.0431038285018024	1.1913284861585811	0.584469799018088	0.0	0.5275465933756632	-0.3290995766289114	-2.1677081010178565	-1.272079546817956	-3.3412670388325374
B4U62_00680	-1.3258805447479514	1.1707785543540907	-0.04029327233908952	0.2909071727131772	0.5880121976324915	0.2893839397907056	0.7063541550883489	0.0	-0.2702645066009979	-0.8838321264566797	-2.6722340880406845
B4U62_00685	1.892981734226134	0.4795725896742968	-0.044079593786664956	0.0	0.05501786029111063	-0.194726033858182	0.17982619495342358	-0.2550647301761404	0.2152080641206634	-0.8220222975552867	-2.777151923295557
B4U62_00690	3.4145222769811	0.3265107058088526	0.14625261034490591	-0.18773911425373524	0.0	-0.19913027240987688	0.0275509339716053	-0.16594076278892567	0.14529277846022906	-0.7740724723026646	-2.3788555617546554
B4U62_00695	0.2649756093133569	0.9601197924621647	0.0029065164187937623	0.08212791618264298	0.02990516814196482	-0.3461107389308914	0.0	-0.6565090722416008	-2.1706013991301605	-1.3303296821041952	-2.92288052664852
B4U62_00700	0.9206229280898933	1.2110700736510298	0.28101605300709237	0.21228058184809798	0.11904000455239323	-0.44851529470887436	0.0	-0.7008116722147192	-0.9365898422853677	-1.3223897887465832	-3.3118414774806495
B4U62_00705	1.1204346202916873	1.100826264787529	0.2602570825039807	0.18668871744528884	0.07468899923096957	-0.41548728210803426	0.0	-0.6883960064184543	-1.7953567102025554	-1.2413972726965925	-2.9532430583522116
B4U62_00710	1.192256369541086	1.144917425366456	0.2922297914504986	0.26590596520858883	0.04591444026685875	-0.4362240967144646	0.0	-0.6600829383020863	-0.4696017270897419	-1.144704043883895	-2.724783766599659
B4U62_00715	1.0277486267118963	1.4168026706734345	0.8783114715355965	0.6140312026186716	0.35007011908344293	-0.13886214852221934	0.0	-0.5076491258373335	-0.5039312596711362	-1.0824644466676534	-2.900642753280857
B4U62_00720	-0.938360756193069	0.0	-0.182649760620535	0.14685918296121359	0.15373107967278588	0.40768192510840073	0.3253926273676014	0.46155435344531115	-0.09077581706647762	-0.5514818519070664	-3.1904758293892774
B4U62_00725	0.0	1.7219371724883543	0.6179493964061169	0.7358340317739916	0.4714909870102854	-0.24255767338249193	0.43251848064918746	-0.356353145180272	-1.9380084268615922	-1.1169995179610799	-3.1697271581752844
B4U62_00730	1.1268523294312671	1.2303247218569553	0.24309635467031807	0.1766412159072601	0.055685905089256874	-0.6145591374549967	0.0	-0.7120226065944492	-1.3740220484499035	-1.1478859685501208	-3.353722284662071
B4U62_00735	1.5779975264649084	1.2465686441606438	0.14667264687007747	0.22655398901208923	0.11753762250041344	-0.519513915775388	0.0	-0.680543768682554	-0.9272577869022314	-1.0488290919066476	-2.5241631631388115
B4U62_00740	1.9166932237959051	1.2837870707666699	0.3791779884626775	0.28081933729055814	0.17933746672799192	-0.4270779531841639	0.0	-0.6488366781838321	-1.0843643040060573	-0.8082375345043534	-2.6783650941323485
B4U62_00745	1.9921215436192452	1.2286876698967049	0.34047802531936067	0.22437324387946722	0.2201255750133542	-0.45706373905837017	0.0	-0.5389754213452458	-0.6710163228081639	-0.9826466139552205	-2.7354094663950037
B4U62_00750	2.122188029643481	1.0267969432419564	0.38169689954183755	0.11016871301947243	0.2586237541838021	-0.4226613582988099	0.0	-0.5127988913949398	-1.0278780466391204	-0.9183804095182043	-2.321285894867993
B4U62_00755	2.2709554806849406	1.005434411975835	0.3981401908183079	0.07820659381700225	0.24211047106300962	-0.31746224943353796	0.0	-0.40218501613407653	-0.25994556104612343	-1.1635546652752842	-2.2417224185884996
B4U62_00760	2.38985605498102	1.027847530180086	0.46625703603453356	0.1248403542390788	0.1631551005200076	-0.37382784532871666	-0.021208107873796157	-0.23976490899982525	0.0	-0.8956327676386252	-2.3796398733825543
B4U62_00765	2.5642082780659075	0.980511071974267	0.6389278005875907	0.10610432916069859	0.29440779602943734	-0.3466678257506178	-0.042885114966889404	-0.2765281185674523	0.0	-0.6924072883059916	-2.097558985403676
B4U62_00770	2.824742375534546	1.2371415047141863	0.779418580773052	0.19206016333261783	0.4352702448137224	-0.24279401707089499	0.0	-0.34849395321749466	-1.0366120525753992	-0.7042585656485923	-1.9528086569553385
B4U62_00775	2.898168981442289	1.0667955559582754	0.6262831929126477	0.24867500748546764	0.3900106340693602	-0.3722694522888326	0.0	-0.23879096539318198	-1.7086147221940933	-0.6981153628629406	-1.8806655787415743
B4U62_00780	2.9418261244093964	1.0835853246565255	0.7066742826518327	0.252957561238529	0.44820527395778825	-0.2810876504985243	0.0	-0.12938524586664846	-0.6624806897756914	-0.7023773438569253	-1.9698801257631726
B4U62_00785	2.8965988369707105	0.9701816737387621	0.7705217095843193	0.17086561287639127	0.35412386177144756	-0.2709773699716279	-0.06743767347353723	0.0	-0.6602198450159104	-0.9442727123428323	-2.191855881190918
B4U62_00790	2.8200308743199733	0.9212675402893209	0.7852623922286569	0.14430947720211065	0.3704508643709555	-0.38153634895264393	-0.09268010440756531	0.0	-0.044554153803480476	-0.8492863746625834	-1.7488294945889837
B4U62_00795	2.6096221277621634	0.8720035518443361	0.6407218077708235	0.0	0.18988031771338276	-0.21448229728395599	-0.2730364587715404	0.007297150190311907	-0.8587057458141292	-0.894500038756911	-1.732221757638103
B4U62_00800	2.8337946944112837	0.9938709746373025	0.9070148130128541	0.19254569433885863	0.30993022367789386	-0.3440055582156816	-0.091567868910328	0.0	-1.278114934841738	-0.9506088108653731	-1.6525611053218203
B4U62_00805	2.7746105197742446	0.9285452427269493	0.9066563451693144	0.13852256273949476	0.33113492059424765	-0.40318937146239836	-0.1188349610810518	0.0	-0.29208343232711514	-0.8549339932213776	-2.2912833283339737
